недвижимой	ru
собственностью	ru
капиталомъ	ru
живутъ	ru
мелкими	ru
промыслами	ru
велитъ	ru
податей	ru
платятъ	ru
больше	ru
нежели	ru
крестьяне	ru
упомянутаго	ru
слышались	ru
изрѣдка	ru
другiе	ru
сословiи	ru
настойчивѣе	ru
подтверждаютъ	ru
развиваютъ	ru
туже	ru
картину	ru
набросана	ru
первомъ	ru
высказавшемся	ru
словѣ	ru
указываютъ	ru
слегка	ru
средства	ru
поправленiю	ru
зла	ru
видятъ	ru
ближайшiй	ru
путь	ru
измѣненiи	ru
городскаго	ru
ограничиться	ru
уничтоженiемъ	ru
привитаго	ru
устарѣвшаго	ru
вымершаго	ru
цеховъ	ru
покровительства	ru
ремесламъ	ru
подушной	ru
подати	ru
обобщить	ru
слiянiемъ	ru
трехъ	ru
нынѣ	ru
раздѣльно	ru
существующихъ	ru
разрядовъ	ru
купечества	ru
мѣщанства	ru
класса	ru
ремесленниковъ	ru
говоря	ru
собственно	ru
предлагаютъ	ru
измѣнить	ru
экономическiя	ru
условiя	ru
надѣливъ	ru
землею	ru
представится	ru
возможнымъ	ru
подушную	ru
подать	ru
переложить	ru
душъ	ru
обложить	ru
податью	ru
работниковъ	ru
16	ru
60	ru
доходамъ	ru
занимающихся	ru
торговлею	ru
произвести	ru
оцѣнку	ru
исправный	ru
взносъ	ru
личной	ru
отвѣтственности	ru
плательщика	ru
круговою	ru
порукою	ru
цѣлаго	ru
установлено	ru
запискахъ	ru
бытѣ	ru
саратовской	ru
гана	ru
изданныхъ	ru
комисiею	ru
улучшенiя	ru
системы	ru
пошлинъ	ru
приводится	ru
любопытный	ru
примѣръ	ru
явленiй	ru
производимыхъ	ru
существующею	ru
установленiя	ru
бѣднѣйшiе	ru
вмѣсто	ru
раскладываются	ru
саратовскому	ru
городскому	ru
старикъ–мѣщанинъ	ru
просьбою	ru
освободить	ru
платежа	ru
накладную	ru
душу	ru
платитъ	ru
нее	ru
мѣщанинъ	ru
достаточный	ru
голова	ru
уговаривать	ru
отказываться	ru
дальнѣйшаго	ru
отказали	ru
несчастнаго	ru
плачу	ru
отвѣчалъ	ru
приказалъ	ru
отыскать	ru
привели	ru
молодца	ru
тридцати	ru
здороваго	ru
красной	ru
рубашкѣ	ru
плисовыхъ	ru
шароварахъ	ru
суконной	ru
платишь	ru
спросилъ	ru
рецензiи	ru
брошюру	ru
сказано	ru
мѣщанское	ru
находится	ru
низкой	ru
гражданскаго	ru
развитiя	ru
подавшiй	ru
выразился	ru
счастливъ	ru
мои	ru
вызвали	ru
многихъ	ru
грамотныхъ	ru
образованныхъ	ru
мѣщанами	ru
даровитые	ru
пропадающiе	ru
бездѣлья	ru
апатiи	ru
снѣдающей	ru
много	ru
живыхъ	ru
нашемъ	ru
народѣ	ru
признается	ru
масса	ru
образованна	ru
прибавляетъ	ru
во–первыхъ	ru
городахъ	ru
устроены	ru
уѣздныя	ru
учившихся	ru
училищахъ	ru
мѣщанскому	ru
сословiю	ru
приписывается	ru
ежегодно	ru
огромное	ru
число	ru
духовнаго	ru
удостовѣрить	ru
такихъ	ru
устроено	ru
встрѣчаются	ru
приписавшiеся	ru
природные	ru
стоятъ	ru
надо	ru
даровитыхъ	ru
этомъ–то	ru
хотимъ	ru
бѣднаго	ru
промежуточнаго	ru
бытъ	ru
пищи	ru
способностямъ	ru
талантамъ	ru
умственной	ru
выходятъ	ru
кромѣ	ru
множества	ru
выходитъ	ru
пропадаетъ	ru
бездѣйствiи	ru
пишущiй	ru
строки	ru
сохранилъ	ru
воспоминанiй	ru
проведеннаго	ru
уѣздномъ	ru
городкѣ	ru
имѣвшемъ	ru
мѣщанскiе	ru
образа	ru
напечатлѣлся	ru
моей	ru
памяти	ru
одного	ru
десятка	ru
передо	ru
старый	ru
высокiй	ru
стройный	ru
правильнымъ	ru
красивымъ	ru
лицомъ	ru
обложеннымъ	ru
темнорусой	ru
бородой	ru
оживленнымъ	ru
умными	ru
карими	ru
глазами	ru
необыкновенно	ru
прiятной	ru
положивъ	ru
правую	ru
грудь	ru
придерживая	ru
запахнутую	ru
полу	ru
чуйки	ru
лѣвою	ru
поглаживаетъ	ru
бороду	ru
слышу	ru
звучный	ru
прiятный	ru
нигдѣ	ru
слышалъ	ru
учившiйся	ru
пользовался	ru
общимъ	ru
уваженiемъ	ru
иныхъ	ru
соединялось	ru
страхомъ	ru
слылъ	ru
великимъ	ru
юристомъ	ru
краснописцемъ	ru
подумайте	ru
принадлежалъ	ru
называемыхъ	ru
ябедниковъ	ru
уважали	ru
боялись	ru
писалъ	ru
просьбы	ru
высшаго	ru
разбора	ru
требовалось	ru
особенное	ru
краснорѣчiе	ru
давалъ	ru
совѣты	ru
дѣлахъ	ru
важныхъ	ru
запутанныхъ	ru
щекотливыхъ	ru
помню	ru
про	ru
у–у	ru
какая	ru
младшiй	ru
петръ	ru
близкихъ	ru
странное	ru
наружности	ru
наружность	ru
старшаго	ru
брата	ru
петра	ru
площади	ru
стѣнки	ru
торговыхъ	ru
рядовъ	ru
прилаженъ	ru
парусиновый	ru
навѣсецъ	ru
горка	ru
раздѣленная	ru
квадратные	ru
ящики	ru
наполненные	ru
орѣхами	ru
сортовъ	ru
пряниками	ru
винными	ru
ягодами	ru
изюмомъ	ru
черносливомъ	ru
сладкими	ru
прiятными	ru
товарами	ru
горки	ru
навѣсцемъ	ru
сидѣлъ	ru
скамейкѣ	ru
погружонный	ru
книжку	ru
тетрадку	ru
сюда–то	ru
заходилъ	ru
поощренiя	ru
торговли	ru
посредствомъ	ru
полученной	ru
даръ	ru
родителей	ru
гривны	ru
попросить	ru
стишковъ	ru
списать	ru
страстный	ru
любитель	ru
литературы	ru
поэзiи	ru
литературномъ	ru
вкусѣ	ru
судить	ru
выбору	ru
собственноручно	ru
списанныхъ	ru
пьесъ	ru
списыванья	ru
стихотворенiй	ru
списалъ	ru
тетерадокъ	ru
кавказскiй	ru
плѣнникъ	ru
бахчисарайскiй	ru
фонтанъ	ru
думу	ru
рылѣева	ru
наталья	ru
долгорукая	ru
концѣ	ru
двадцатыхъ	ru
тридцатыхъ	ru
годовъ	ru
коротко	ru
мѣщанскую	ru
общественными	ru
условiями	ru
нравами	ru
понятiями	ru
тотъ	ru
невольно	ru
преклонится	ru
силою	ru
природы	ru
среда	ru
помогаетъ	ru
велика	ru
пробивается	ru
живымъ	ru
родникомъ	ru
сквозь	ru
самую	ru
давящую	ru
работаютъ	ru
независимо	ru
клѣточекъ	ru
нагорожденныхъ	ru
человѣческими	ru
обществами	ru
западаетъ	ru
такую	ru
клѣточку	ru
ожидаешь	ru
числѣ	ru
публикацiй	ru
смертяхъ	ru
побояхъ	ru
пожарахъ	ru
читаемъ	ru
сѣверной	ru
пчелѣ	ru
слѣдующее	ru
владимiрской	ru
переславскаго	ru
уѣзда	ru
казенной	ru
деревнѣ	ru
шушковой	ru
крестьянская	ru
дѣвочка	ru
марѳа	ru
архипова	ru
13–лѣтъ	ru
7–го	ru
марта	ru
найдена	ru
свѣтелкѣ	ru
повѣсившеюся	ru
поясѣ	ru
привязанномъ	ru
жерди	ru
причиною	ru
побудившею	ru
самоубiйству	ru
была	ru
постоянная	ru
задумчивость	ru
слезы	ru
начавшiяся	ru
объявленнаго	ru
подозрѣнiя	ru
кражѣ	ru
крестьянки	ru
авдотьи	ru
антиповой	ru
восьми	ru
талекъ	ru
пряжи	ru
ужасно	ru
жаль	ru
короткомъ	ru
извѣстiи	ru
разъясненнымъ	ru
угрызенiе	ru
преступленьемъ	ru
нестерпимо	ru
оскорбленное	ru
чувство	ru
человѣческаго	ru
достоинства	ru
невинно	ru
заподозрѣнной	ru
другое	ru
обоихъ	ru
случаяхъ	ru
тринадцатилѣтней	ru
дѣвочки	ru
становится	ru
выше	ru
среды	ru
она	ru
невинна	ru
рѣчи	ru
увлекаемые	ru
духомъ	ru
дышащаго	ru
предложить	ru
новый	ru
русскихъ	ru
самородкахъ	ru
самоучкахъ	ru
звучатъ	ru
ушахъ	ru
приведенныя	ru
настежъ	ru
давнихъ	ru
ломоносовымъ	ru
затворились	ru
самородкамъ	ru
иванамъ	ru
иванычамъ	ru
хитринымъ	ru
замысловымъ	ru
инымъ	ru
подобнымъ	ru
предназначеннымъ	ru
дѣятелемъ	ru
науки	ru
растворенныя	ru
что–нибудь	ru
должно	ru
мѣшать	ru
ужасные	ru
проселки	ru
ведутъ	ru
раствореннымъ	ru
дверямъ	ru
навѣрное	ru
гдѣ–то	ru
многiя	ru
верстъ	ru
заморское	ru
заведенiе	ru
академiя	ru
университетъ	ru
растворенными	ru
дверями	ru
мучительные	ru
внушенные	ru
существованiи	ru
святилищъ	ru
указывалъ	ru
ведущую	ru
дорогу	ru
спрашиваемъ	ru
растворенныхъ	ru
дверей	ru
задачи	ru
теоретически	ru
дѣйствительности	ru
находимъ	ru
естественнымъ	ru
оставались	ru
самоучками	ru
ничѣмъ	ru
жизнь	ru
видали	ru
сосбой	ru
однѣхъ	ru
напротивъ	ru
всю–то	ru
ломились	ru
пробивались	ru
трущобу	ru
воскресныя	ru
далеко	ru
академiй	ru
всеуслышанiе	ru
растворили	ru
радостная	ru
толпа	ru
тотчасъ	ru
повалила	ru
тѣсно	ru
сдѣлалось	ru
недоставать	ru
школахъ	ru
эконом	ru
сообщается	ru
мужской	ru
воскресной	ru
школѣ	ru
гальванической	ru
роты	ru
изданiя	ru
циркуляровъ	ru
преподавателей	ru
уменьшилось	ru
54	ru
числящихся	ru
списку	ru
посѣщаютъ	ru
школу	ru
15	ru
20	ru
факту	ru
грустному	ru
понятному	ru
естественно	ru
вытекающему	ru
различiя	ru
человѣческихъ	ru
темпераментовъ	ru
характеровъ	ru
прибавляютъ	ru
фактъ	ru
хорошiй	ru
именно	ru
идутъ	ru
успѣшно	ru
школа	ru
большое	ru
влiянiе	ru
нравственное	ru
улучшенiе	ru
учениковъ	ru
замѣчается	ru
значительная	ru
разница	ru
поведенiи	ru
посѣщающими	ru
портной	ru
эрлихъ	ru
благодаритъ	ru
успѣхи	ru
сдѣланные	ru
подмастерьями	ru
обученiи	ru
грамотѣ	ru
нравственномъ	ru
просилъ	ru
рубля	ru
покупку	ru
учебныхъ	ru
пособiй	ru
благодарностью	ru
таврическое	ru
вседневное	ru
безплатное	ru
училище	ru
слуховъ	ru
процвѣтанiи	ru
гласно	ru
слухи	ru
невѣрны	ru
процвѣтанiе	ru
недолго	ru
исторiя	ru
начала	ru
исчезновенiя	ru
цвѣтущихъ	ru
разсказана	ru
оттѣнкомъ	ru
искренней	ru
скорби	ru
близкую	ru
аналогiю	ru
явленiемъ	ru
галванической	ru
началось	ru
скромномъ	ru
размѣрѣ	ru
классовъ	ru
увеличиваться	ru
дошло	ru
ста	ru
пятнадцати	ru
расширяться	ru
раздвинулось	ru
догадывались	ru
разсказчикъ	ru
порывовъ	ru
порывами	ru
многое	ru
нравится	ru
надоѣдаетъ	ru
случилось	ru
причинъ	ru
начались	ru
манкировки	ru
произошолъ	ru
ощутительный	ru
преподавателяхъ	ru
училищу	ru
суживаться	ru
дойдя	ru
предѣла	ru
суживанье	ru
крайне–грустной	ru
временной	ru
найму	ru
платнаго	ru
преподавателя	ru
объявляя	ru
выражаетъ	ru
вызвать	ru
объявленiемъ	ru
безвозмездно	ru
сотрудничество	ru
неперь	ru
осени	ru
началу	ru
курса	ru
сбудется	ru
надежда	ru
опять	ru
разцвѣтетъ	ru
учиться	ru
открытый	ru
иначе	ru
наивный	ru
сбылась	ru
таврическаго	ru
тобольскѣ	ru
сибирѣ	ru
хладной	ru
декабрѣ	ru
прошлаго	ru
старанiями	ru
учителей	ru
гиманзiи	ru
семинарiи	ru
открыта	ru
воскресная	ru
разсказываютъ	ru
тяжело	ru
туго	ru
подается	ru
города	ru
тобольска	ru
сибирское	ru
холодное	ru
прямо	ru
откровено	ru
многiе	ru
смотрятъ	ru
игрушку	ru
забаву	ru
учредителей	ru
иные	ru
холодны	ru
частное	ru
непринудительное	ru
правительство	ru
непосредственное	ru
понуждаютъ	ru
толкаютъ	ru
сверху	ru
разные	ru
вкусы	ru
немного	ru
вещи	ru
взглядахъ	ru
скажемъ	ru
большiй	ru
меньшiй	ru
успѣхъ	ru
соотвѣтствуетъ	ru
степенямъ	ru
дѣйствительной	ru
потребности	ru
соразмѣряется	ru
степенью	ru
общаго	ru
пониманья	ru
образомъ	ru
воззрѣнiя	ru
большинства	ru
надобности	ru
открывать	ru
хлопотать	ru
вседневныхъ	ru
почтеннымъ	ru
полезны	ru
ярославля	ru
нѣкто	ru
трефолевъ	ru
редакцiю	ru
газеты	ru
вѣкъ	ru
обстоятельное	ru
письмецо	ru
начинается	ru
отставной	ru
надворный	ru
совѣтникъ	ru
н	ru
щедринъ	ru
современникѣ	ru
глуповская	ru
женская	ru
гимназiя	ru
обязана	ru
существованiемъ	ru
сивушеству	ru
отупщику	ru
глуповѣ	ru
ярославль	ru
гордиться	ru
обошолся	ru
акцiзно–откупного	ru
коммисiонерства	ru
справедливая	ru
приведеннаго	ru
читалъ	ru
помнитъ	ru
статью	ru
читая	ru
дальнѣйшее	ru
писанiе	ru
подумать	ru
забылъ	ru
той	ru
статьѣ	ru
1858	ru
году	ru
ярославское	ru
губернское	ru
правленiе	ru
министра	ru
внутреннихъ	ru
дѣлъ	ru
разослало	ru
городскимъ	ru
головамъ	ru
циркуляръ	ru
городскiя	ru
приглашались	ru
собраться	ru
обсужденiя	ru
женскаго	ru
ярославлѣ	ru
изложили	ru
особыхъ	ru
приговорахъ	ru
потребностяхъ	ru
желаютъ	ru
доставить	ru
собрались	ru
назначенный	ru
приговоры	ru
постановили	ru
раздѣлить	ru
разряда	ru
однихъ	ru
мы–дескать	ru
бѣдности	ru
ничего	ru
дать	ru
женское	ru
постороннее	ru
начальство	ru
вызываетъ	ru
доброе	ru
помочь	ru
доброму	ru
многаго	ru
просвѣщенiе	ru
хорошая	ru
вещь	ru
что–жъ	ru
позвольте	ru
соберемъ	ru
крохи	ru
заведемъ	ru
женскiя	ru
второразрядныя	ru
постоянное	ru
жительство	ru
собственные	ru
дочери	ru
посылать	ru
обученья	ru
сподручно	ru
противъ	ru
скажешь	ru
прискорбны	ru
второго	ru
третьяго	ru
догадались	ru
умное	ru
бранить–то	ru
разбранилъ	ru
обществъ	ru
постановившихъ	ru
мышкинское	ru
опчество	ru
напалъ	ru
министерскимъ	ru
слогомъ	ru
приговора	ru
обличаетъ	ru
малограмотность	ru
добирается	ru
подписей	ru
граматикѣ	ru
подписаны	ru
опчества	ru
восклицаетъ	ru
глуповскiй	ru
услышитъ	ru
спроситъ	ru
зубамъ–то	ru
треснули	ru
гражданъ	ru
виноваты	ru
тошнитъ	ru
пожертвованiй	ru
общеполезныхъ	ru
заведенiй	ru
глумитесь	ru
малограмотностью	ru
цѣните	ru
здраваго	ru
смысла	ru
проглядывающаго	ru
разсудите	ru
мышкинскому	ru
3–й	ru
гильдiи	ru
купцу	ru
ярославская	ru
повезетъ	ru
туда	ru
дочь	ru
дѣнетъ	ru
закрытое	ru
хотите	ru
заставить	ru
интересоваться	ru
заведенiемъ	ru
безполезнымъ	ru
городъ	ru
заводитъ	ru
женскую	ru
гимназiю	ru
гордится	ru
акцизно–откупного	ru
романовъ–борисоглѣбовцевъ	ru
оставьте	ru
учреждать	ru
собственное	ru
предсказали	ru
читатели	ru
встрѣтятъ	ru
встрѣтилось	ru
разрѣшимыхъ	ru
столкнуться	ru
мѣстными	ru
невѣровъ	ru
бывшiй	ru
директоръ	ru
ставропольской	ru
встрѣтивъ	ru
упоминается	ru
годичномъ	ru
отчетѣ	ru
дирекцiи	ru
читанномъ	ru
актѣ	ru
1859	ru
воскресномъ	ru
чтенiи	ru
предполагавшейся	ru
состоялось	ru
помину	ru
вѣроятно	ru
случаю	ru
торжественнаго	ru
акта	ru
мимоходомъ	ru
убаюкать	ru
литературное	ru
чтенiе	ru
предполагалось	ru
немъ	ru
упоминалъ	ru
отчетъ	ru
представленный	ru
проектъ	ru
разсматривался	ru
учебнымъ	ru
начальствомъ	ru
вскорѣ	ru
одобренъ	ru
разрѣшенiе	ru
открыть	ru
послѣдовало	ru
предположенiе	ru
встрѣтило	ru
сильное	ru
учреждалась	ru
ремесленный	ru
невѣрову	ru
списокъ	ru
шестидесяти	ru
мальчиковъ	ru
изъявившихъ	ru
полученiи	ru
офицiальнаго	ru
попечителя	ru
округа	ru
открытiе	ru
неизвѣстнымъ	ru
причинамъ	ru
прiостановлено	ru
мѣстнымъ	ru
оставлена	ru
слѣдъ	ru
причина	ru
мѣстному	ru
начальству	ru
налагать	ru
запрещенiя	ru
области	ru
учебнаго	ru
вѣдомства	ru
частнаго	ru
предпрiятiя	ru
мало	ru
свѣтѣ	ru
непонятнаго	ru
рукой	ru
необъяснимый	ru
неудобоваримый	ru
просмотрѣть	ru
письмо	ru
издателю	ru
писанное	ru
казани	ru
вошло	ru
моду	ru
жаловаться	ru
дѣятельныхъ	ru
энергическихъ	ru
проводили	ru
благородныя	ru
ограничивались	ru
заявленiемъ	ru
прiятельскомъ	ru
кружкѣ	ru
снисканiя	ru
симпатiи	ru
большинство	ru
образованное	ru
толкуетъ	ru
дѣйствуетъ	ru
внутреннiй	ru
событiя	ru
призываютъ	ru
рѣшаемся	ru
имти	ru
старой	ru
опасливостью	ru
дѣлаемъ	ru
шагъ	ru
ревностный	ru
блюститель	ru
порядка	ru
хватаетъ	ru
невозможнымъ	ru
подтвержденiе	ru
разсказывается	ru
составленiя	ru
учителями	ru
обѣихъ	ru
казанскихъ	ru
гимназiй	ru
проэкта	ru
вспомогательной	ru
кассы	ru
недлинная	ru
сентябрѣ	ru
преподаватели	ru
университета	ru
согласились	ru
сходиться	ru
субботамъ	ru
знакомаго	ru
лица	ru
обмѣна	ru
мыслей	ru
собранiя	ru
имѣли	ru
частный	ru
задумано	ru
прекраснаго	ru
обсуждено	ru
педагогическихъ	ru
примѣнены	ru
практикѣ	ru
приносятъ	ru
плоды	ru
задуманъ	ru
составленъ	ru
проэктъ	ru
однакожъ	ru
сходки	ru
прекратиться	ru
авторъ	ru
излагаетъ	ru
заключаетъ	ru
единственнымъ	ru
найдти	ru
подобныхъ	ru
утѣшенiемъ	ru
кружокъ	ru
разстроенъ	ru
пропалъ	ru
безслѣдно	ru
смѣемъ	ru
неумолчно	ru
шевелится	ru
душѣ	ru
призываетъ	ru
дѣлаетъ	ru
звучать	ru
мелькать	ru
ревностные	ru
блюстители	ru
суевѣрныя	ru
старухи	ru
способны	ru
пень	ru
привидѣнiе	ru
суевѣрны	ru
непобѣдимая	ru
привычка	ru
глубоко	ru
запустила	ru
когти	ru
предчувствiе	ru
увлекаетъ	ru
отдохнуть	ru
показать	ru
хватанiя	ru
полы	ru
подвигается	ru
архангельскѣ	ru
1	ru
пришло	ru
двадцать	ru
дѣвочекъ	ru
швейныхъ	ru
модныхъ	ru
магазиновъ	ru
пришли	ru
маленькiя	ru
7–12	ru
живущiя	ru
ученицъ	ru
нужна	ru
вседневная	ru
преподавательницы	ru
вызвались	ru
воскреснаго	ru
заниматься	ru
буднимъ	ru
днямъ	ru
надѣются	ru
временемъ	ru
дѣтей	ru
воскресную	ru
посѣщать	ru
горничныя	ru
барыши	ru
сдѣлавшись	ru
преподавательницами	ru
задерживать	ru
полудня	ru
прическами	ru
неотложными	ru
лестная	ru
опредѣленiи	ru
вспомнили	ru
внѣ	ru
столицъ	ru
составляютъ	ru
ограниченное	ru
меньшинство	ru
архангельской	ru
распоряженiе	ru
открытiи	ru
судя	ru
извѣстiямъ	ru
пошло	ru
прямымъ	ru
самыхъ	ru
глухотѣ	ru
отказался	ru
благого	ru
начинанiя	ru
самыя	ru
обильныя	ru
матерiальныя	ru
оказались	ru
онегѣ	ru
12	ru
открыто	ru
второразрядное	ru
собрано	ru
2500	ru
р	ru
поступило	ru
купеческой	ru
вдовы	ru
платуновой	ru
1500	ru
платунова	ru
женщина	ru
уважаемая	ru
избрана	ru
попечительницею	ru
особенной	ru
замѣтной	ru
радостью	ru
уважительной	ru
сообщаютъ	ru
извѣстiе	ru
откуда	ru
якутска	ru
обученiя	ru
открытъ	ru
прiютъ	ru
обезпечено	ru
пожертвованiями	ru
пожертвовано	ru
влiянiемъ	ru
скромныхъ	ru
цыфръ	ru
приносимыхъ	ru
европейской	ru
первую	ru
опечатка	ru
напечатанномъ	ru
амуръ	ru
прибавлено	ru
повидимому	ru
нужда	ru
почувствована	ru
станутъ	ru
бросать	ru
вѣтеръ	ru
десятки	ru
практическiй	ru
полтавы	ru
важно	ru
гг	ru
пильчиковъ	ru
стронинъ	ru
подали	ru
январѣ	ru
просьбу	ru
разрѣшенiи	ru
воскресеные	ru
праздничные	ru
дни	ru
рядъ	ru
народныхъ	ru
разсказовъ	ru
чтенiй	ru
элементарныхъ	ru
знанiй	ru
предоставленныя	ru
программы	ru
обнимаютъ	ru
собою	ru
необходимые	ru
общежитiи	ru
сомнѣнiя	ru
подобное	ru
предпрiятiе	ru
встрѣтить	ru
теплаго	ru
попечителѣ	ru
кiевскаго	ru
намѣренiе	ru
успѣло	ru
перейдти	ru
явилось	ru
важное	ru
замѣчательное	ru
щелкану	ru
стронину	ru
устава	ru
21	ru
февраля	ru
представленъ	ru
начальнику	ru
несется	ru
слухъ	ru
короче	ru
заключающаяся	ru
широка	ru
почтенна	ru
молодые	ru
университетское	ru
составить	ru
компанiю	ru
книжной	ru
безплатную	ru
приготовленiя	ru
юношей	ru
классы	ru
гимназiи	ru
сочетанiе	ru
предпрiятiй	ru
остроумно	ru
удобоисполнимости	ru
сбыться	ru
многообѣщающему	ru
предложенiю	ru
москвѣ	ru
утверждено	ru
дешовыхъ	ru
книгъ	ru
замѣчательно	ru
возникла	ru
московскими	ru
дамами	ru
книгахъ	ru
залъ	ru
здѣшней	ru
второй	ru
происходило	ru
собранiе	ru
распорядителей	ru
частныхъ	ru
предсѣдательствомъ	ru
г–жи	ru
шпилевской	ru
собранiи	ru
прочтена	ru
щебальскимъ	ru
записка	ru
брошюркѣ	ru
ишимовой	ru
заглавiемъ	ru
крайнему	ru
прискорбiю	ru
автора	ru
брошюрка	ru
признана	ru
неудобною	ru
грустно	ru
знаете	ru
испортилъ	ru
помѣшалъ	ru
успѣху	ru
брошюрки	ru
курочка	ru
собачка	ru
щебальскому	ru
разсматривалъ	ru
брошюрку	ru
понравилось	ru
г–жа	ru
ишимова	ru
ставитъ	ru
труда	ru
курочку	ru
кусаетъ	ru
трудится	ru
прошло	ru
даромъ	ru
редакцiи	ru
ввѣряя	ru
безпристрастью	ru
сей	ru
доказательство	ru
превратности	ru
сказаннаго	ru
сужденiя	ru
приводитъ	ru
единственное	ru
любитъ	ru
хозяевъ	ru
стережетъ	ru
домъ	ru
воровъ	ru
малая	ru
дружокъ	ru
мой	ru
ночью	ru
домѣ	ru
спятъ	ru
чуть	ru
зашевелится	ru
воротъ	ru
дворѣ	ru
добрая	ru
собака	ru
проснется	ru
начнетъ	ru
ворчать	ru
лаять	ru
дворникъ	ru
домашнихъ	ru
выйдетъ	ru
посмотрѣть	ru
лаетъ	ru
воръ	ru
услышавъ	ru
посмѣетъ	ru
зайдти	ru
постарается	ru
пройдти	ru
правда	ru
мальчику–простолюдину	ru
недостаетъ	ru
нравоученiя	ru
слѣдуй	ru
примѣру	ru
собачки	ru
простому	ru
мальчику	ru
подсказать	ru
придетъ	ru
голову	ru
малолѣтству	ru
неразвитости	ru
съумѣетъ	ru
собачьимъ	ru
человѣческимъ	ru
главная	ru
потеря	ru
читали	ru
курочки	ru
останется	ru
тайною	ru
ученый	ru
комитетъ	ru
главнаго	ru
правленiя	ru
объявилъ	ru
дѣтсткаго	ru
приметъ	ru
конкурсѣ	ru
составитъ	ru
конкурсу	ru
войдетъ	ru
занимающая	ru
тайна	ru
книга	ru
удостоится	ru
примется	ru
издастся	ru
овладѣемъ	ru
тайной	ru
будущемъ	ru
произведенiи	ru
упомянуто	ru
сохраняетъ	ru
значенiе	ru
возбуждаетъ	ru
надежды	ru
сущность	ru
условiй	ru
книги	ru
требуются	ru
приличная	ru
полнота	ru
вѣрность	ru
свѣденiй	ru
общепонятность	ru
строгая	ru
послѣдовательность	ru
занимательность	ru
изложенiя	ru
3	ru
чистота	ru
нравственнаго	ru
направленiя	ru
частей	ru
первая	ru
заключать	ru
примѣненныя	ru
самому	ru
нѣжному	ru
возрасту	ru
вторая	ru
статей	ru
назначаемыхъ	ru
возрастныхъ	ru
развитыхъ	ru
вся	ru
объему	ru
предполагается	ru
30	ru
печатныхъ	ru
листовъ	ru
средней	ru
величины	ru
первой	ru
примѣрно	ru
18	ru
составляя	ru
одно	ru
цѣлое	ru
представлены	ru
обѣ	ru
допускается	ru
представленiе	ru
каждой	ru
отдѣльно	ru
удовлетворитъ	ru
ожиданiямъ	ru
ученаго	ru
комитета	ru
сочинитель	ru
получитъ	ru
4	ru
одну	ru
безусловномъ	ru
достоинствѣ	ru
600	ru
вторую	ru
лучшее	ru
сочиненiй	ru
представленныхъ	ru
найдено	ru
удовлетворительнымъ	ru
потребуется	ru
исключить	ru
нѣкоторыя	ru
дополнить	ru
сочиненiе	ru
нѣсколькими	ru
недостающими	ru
статьями	ru
частяхъ	ru
1800	ru
послѣднемъ	ru
книгѣ	ru
сочинители	ru
плату	ru
100	ru
печатный	ru
листъ	ru
удостоенная	ru
печатается	ru
счетъ	ru
предварительному	ru
условiю	ru
заключеному	ru
департаментомъ	ru
просвѣщенiя	ru
касательно	ru
цѣны	ru
продаваема	ru
цѣна	ru
предложенная	ru
авторомъ	ru
невыгодною	ru
департаментъ	ru
печатанiе	ru
опредѣляетъ	ru
соразмѣрно	ru
издержками	ru
напечатанiя	ru
предоставленiемъ	ru
прiемъ	ru
рукописей	ru
продолжается	ru
полтора	ru
считая	ru
25–го	ru
почли	ru
долгомъ	ru
конкурса	ru
содѣйствовать	ru
наибольшей	ru
извѣстности	ru
нашлось	ru
сознавая	ru
умѣнье	ru
дѣтьми	ru
здраво	ru
понимая	ru
взялись	ru
трудное	ru
нужное	ru
возвращаемся	ru
нѣкоторое	ru
испить	ru
дна	ru
чашу	ru
сдѣлались	ru
предметомъ	ru
правительственнаго	ru
система	ru
оказалась	ru
неуравнительною	ru
требующею	ru
стѣснительныхъ	ru
ограниченiй	ru
парализирующею	ru
зачатки	ru
торговой	ru
составлены	ru
обнародованы	ru
проэкты	ru
патентныхъ	ru
пошлинахъ	ru
промысловъ	ru
измѣненiй	ru
составѣ	ru
правѣ	ru
торговлю	ru
излагать	ru
составленнаго	ru
министерствѣ	ru
финансовъ	ru
жизненныхъ	ru
ждать	ru
осущественiя	ru
примѣненiя	ru
услышать	ru
увидѣть	ru
принятыя	ru
преобразовательныя	ru
удовлетворятъ	ru
помогутъ	ru
подняться	ru
производительнымъ	ru
силамъ	ru
страны	ru
чему	ru
исключительно	ru
устремлены	ru
желанiя	ru
экономистовъ	ru
ибо	ru
англiя	ru
своими	ru
ограниченными	ru
внутренними	ru
средствами	ru
могла	ru
довести	ru
народъ	ru
благосостоянiя	ru
блистательна	ru
обширными	ru
производительными	ru
силами	ru
съумѣютъ	ru
должное	ru
прямое	ru
твердое	ru
направленiе	ru
записокъ	ru
дилетанта	ru
земледѣлiи	ru
торговлѣ	ru
обращаемъ	ru
читателя	ru
возможно–ясное	ru
сознанiе	ru
сего	ru
вращаются	ru
промышленность	ru
торговля	ru
дилетантъ	ru
служака	ru
собственныя	ru
приключенiя	ru
промышленномъ	ru
поприщѣ	ru
причины	ru
искренность	ru
правоту	ru
разсказа	ru
поучительны	ru
увѣрены	ru
сонно	ru
однообразно	ru
безсознательно	ru
коротавшихъ	ru
коротающихъ	ru
бременемъ	ru
непроизводительнаго	ru
пробуждалось	ru
